Con,Contp,Reg,Dat,Agtp,Stage,Loc1ISO,StDef,StGen,StCon,Dev,NatRes,Bus,LaRef,SsrPol,GCh,GRa,GeWom,GeMe,HrGen,EqGen,HrDem,HrFra,HrCp,HrSec,HrNi,Med,HrCit,Prot,Pol,Cons,Ele,Pubad,Polps,Terps,Eps,JusCr,JusJu,TjNR,Religion
Somalia,Government/territory,Africa (excl MENA),1992-02-14,Intra,Cea,SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia/Puntland,Government/territory,Africa (excl MENA),2016-04-12,Intra,SubPar,SOM,1,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,3,2,0,0,0,0,1
Somalia/Puntland,Government/territory,Africa (excl MENA),2016-04-03,Intra,SubPar,SOM,1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,0,0,0,0,1
Somalia/Puntland,Government/territory,Africa (excl MENA),2014-10-14,Intra,Imp,SOM,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,0,0,0,0
Somalia/Puntland,Government/territory,Africa (excl MENA),2012-02-07,Intra,SubPar,SOM,1,1,1,0,0,0,0,0,2,0,1,1,1,1,0,0,1,0,0,1,0,0,3,1,2,0,2,3,1,0,0,0,1
Somalia/Puntland,Government/territory,Africa (excl MENA),2011-12-24,Intra,SubPar,SOM,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,3,0,0,0,0,1
Somalia/Puntland,Government/territory,Africa (excl MENA),2009-08-23,Intra,Imp,SOM,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,3,0,0,0,0,1
Somalia/Puntland,Inter-group,Africa (excl MENA),2007-05-07,IntraLocal,SubComp,SOM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Somalia/Puntland,Inter-group,Africa (excl MENA),2007-05-06,IntraLocal,SubComp,SOM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Somalia/Puntland,Inter-group,Africa (excl MENA),2005-12-04,IntraLocal,SubPar,SOM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Somalia/Puntland,Inter-group,Africa (excl MENA),1993-06-04,IntraLocal,SubPar,SOM,1,1,0,1,0,0,0,0,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Somaliland,Inter-group,Africa (excl MENA),1993-08-31,Intra,SubPar,SOM,0,0,0,0,1,0,1,2,0,3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
South Africa,Government,Africa (excl MENA),1994-04-19,Intra,Imp,ZAF,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,1
South Africa,Government,Africa (excl MENA),1993-11-18,Intra,SubComp,ZAF,1,1,1,2,0,3,1,3,3,2,1,1,1,3,2,3,1,1,3,2,3,3,3,3,3,3,0,3,1,0,1,2,1
South Africa,Government,Africa (excl MENA),1992-09-26,Intra,Pre,ZAF,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,3,1,0,1,0,0,1,0,1,0
South Africa,Government,Africa (excl MENA),1991-12-21,Intra,Pre,ZAF,1,1,0,1,0,0,0,0,0,1,1,0,1,1,2,1,1,0,0,0,1,0,1,3,1,0,0,0,0,0,1,1,1
South Africa,Government,Africa (excl MENA),1991-09-14,Intra,Pre,ZAF,0,0,0,3,0,1,1,3,0,2,1,0,1,2,2,2,1,1,0,3,0,3,1,0,0,0,1,0,0,1,1,3,1
South Africa,Government,Africa (excl MENA),1991-08-16,Intra,Pre,ZAF,1,1,0,1,0,0,0,0,2,2,1,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1
South Africa,Government,Africa (excl MENA),1991-02-12,Intra,Pre,ZAF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
South Africa,Government,Africa (excl MENA),1991-01-29,Intra,Pre,ZAF,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0
South Africa,Government,Africa (excl MENA),1990-10-23,Intra,Pre,ZAF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,Government,Africa (excl MENA),1990-08-06,Intra,Pre,ZAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
South Africa,Government,Africa (excl MENA),1990-05-04,Intra,Pre,ZAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
South Sudan,Government,Africa (excl MENA),2018-09-12,Intra,SubComp,SSD,1,1,1,3,1,2,1,3,3,2,1,1,1,1,1,2,1,1,1,2,1,2,3,1,3,2,3,0,3,1,1,2,1
South Sudan,Government,Africa (excl MENA),2018-08-05,Intra,SubPar,SSD,1,1,1,2,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,3,3,0,0,3,2,0,0,0,1,1
South Sudan,Government,Africa (excl MENA),2018-07-06,Intra,Cea,SSD,1,1,1,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
South Sudan,Government,Africa (excl MENA),2018-06-27,Intra,Cea,SSD,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
South Sudan,Government,Africa (excl MENA),2017-12-21,Intra,Cea,SSD,1,1,0,0,0,1,0,0,3,0,1,0,1,1,1,2,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
South Sudan,Inter-group,Africa (excl MENA),2017-12-15,Intra,SubPar,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan,Inter-group,Africa (excl MENA),2017-11-16,Intra,Ren,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan,Inter-group,Africa (excl MENA),2017-07-27,Intra,SubPar,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
South Sudan,Inter-group,Africa (excl MENA),2017-05-23,IntraLocal,Cea,SSD,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
South Sudan,Inter-group,Africa (excl MENA),2017-04-30,IntraLocal,SubPar,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
South Sudan,Inter-group,Africa (excl MENA),2017-03-06,IntraLocal,SubPar,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
South Sudan,Government,Africa (excl MENA),2016-04-02,Intra,Cea,SSD,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
South Sudan,Inter-group,Africa (excl MENA),2015-12-03,IntraLocal,SubPar,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
South Sudan,Inter-group,Africa (excl MENA),2015-11-15,IntraLocal,SubPar,SSD,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
South Sudan,Government,Africa (excl MENA),2015-11-03,Intra,Imp,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
South Sudan,Government,Africa (excl MENA),2015-08-17,Intra,SubComp,SSD,1,1,1,2,1,3,1,2,3,3,1,1,1,2,2,2,1,0,1,3,2,2,2,3,3,1,3,1,3,1,1,3,1
South Sudan,Government,Africa (excl MENA),2015-02-01,Intra,Imp,SSD,0,0,0,2,1,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,3,0,0,0,1,2,1
South Sudan,Inter-group,Africa (excl MENA),2015-01-21,Intra,SubComp,SSD,1,1,0,1,0,0,0,0,2,1,1,0,1,1,2,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,1,1,1
South Sudan,Government,Africa (excl MENA),2014-11-09,Intra,Cea,SSD,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
South Sudan,Government,Africa (excl MENA),2014-08-25,Intra,SubComp,SSD,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,3,1,1,0,1,2,1
South Sudan,Government,Africa (excl MENA),2014-05-09,Intra,Cea,SSD,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
South Sudan,Government,Africa (excl MENA),2014-05-09,IntraLocal,SubComp,SSD,1,1,1,2,0,0,0,2,2,3,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,1,1,1
South Sudan,Government,Africa (excl MENA),2014-05-05,Intra,Cea,SSD,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan,Government,Africa (excl MENA),2014-02-24,Intra,Cea,SSD,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
South Sudan,Government,Africa (excl MENA),2014-01-30,IntraLocal,Cea,SSD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
South Sudan,Government,Africa (excl MENA),2014-01-23,Intra,Cea,SSD,1,1,0,2,0,0,0,0,3,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
South Sudan,Government,Africa (excl MENA),2014-01-23,Intra,SubPar,SSD,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
South Sudan,Inter-group,Africa (excl MENA),2012-05-05,IntraLocal,SubPar,SSD,1,1,1,3,1,1,1,1,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1
South Sudan,Government,Africa (excl MENA),2012-02-27,Intra,SubPar,SSD,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,2,0,0,0,1,0
South Sudan,Inter-group,Africa (excl MENA),2010-01-05,IntraLocal,Cea,SSD,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
South Sudan,Government,Africa (excl MENA),2006-01-08,Intra,Imp,SSD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0
South Sudan,Inter-group,Africa (excl MENA),2002-08-20,IntraLocal,SubPar,SSD,0,0,0,2,0,1,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
South Sudan,Inter-group,Africa (excl MENA),2000-05-15,IntraLocal,SubPar,SSD,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
South Sudan,Inter-group,Africa (excl MENA),1999-12-15,Intra,SubPar,SDN,0,0,0,0,0,0,1,0,2,2,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
South Sudan,Inter-group,Africa (excl MENA),1999-11-06,IntraLocal,SubPar,SSD,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
South Sudan,Inter-group,Africa (excl MENA),1999-09-30,IntraLocal,Imp,SSD,1,0,0,2,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
South Sudan,Inter-group,Africa (excl MENA),1999-03-08,IntraLocal,SubPar,SSD,0,0,0,1,0,1,0,2,3,2,1,1,0,0,0,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1
South Sudan/Aweil Counties/Gogrial West County/Twic County,Inter-group,Africa (excl MENA),2013-07-13,IntraLocal,SubPar,SSD,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
South Sudan/Southern Kordofan - Blue Nile - Abyei,Inter-group,Africa (excl MENA),2017-08-04,IntraLocal,SubPar,SSD,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
South Sudan/Sudan,Territory,Africa (excl MENA),2013-03-12,InterIntra,Imp,SSD,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,0,0,0,1
South Sudan/Sudan,Territory,Africa (excl MENA),2013-03-08,InterIntra,Imp,SSD,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),2012-09-27,InterIntra,SubPar,SSD,1,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),2012-09-27,InterIntra,SubPar,SSD,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
South Sudan/Sudan,Territory,Africa (excl MENA),2012-09-27,InterIntra,SubPar,SSD,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0
South Sudan/Sudan,Territory,Africa (excl MENA),2012-09-27,InterIntra,SubPar,SSD,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0
South Sudan/Sudan,Territory,Africa (excl MENA),2012-09-27,InterIntra,Imp,SSD,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
South Sudan/Sudan,Territory,Africa (excl MENA),2012-09-27,InterIntra,SubPar,SSD,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Territory,Africa (excl MENA),2012-09-27,InterIntra,SubPar,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0
South Sudan/Sudan,Territory,Africa (excl MENA),2012-09-27,InterIntra,SubPar,SSD,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0
South Sudan/Sudan,Territory,Africa (excl MENA),2012-09-27,InterIntra,SubPar,SSD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Territory,Africa (excl MENA),2012-03-13,InterIntra,SubPar,SSD,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),2012-03-13,InterIntra,SubPar,SSD,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Territory,Africa (excl MENA),2012-02-10,InterIntra,SubPar,SSD,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Territory,Africa (excl MENA),2011-07-30,InterIntra,Imp,SSD,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Territory,Africa (excl MENA),2011-06-29,InterIntra,Imp,SSD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Territory,Africa (excl MENA),2011-03-04,InterIntra,Imp,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),2010-06-22,Intra,Pre,SSD,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),2005-07-06,Intra,SubComp,SSD,1,1,0,3,1,3,1,2,3,3,1,0,1,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),2005-01-09,Intra,SubComp,SSD,1,1,1,1,1,3,1,3,3,3,1,1,1,3,3,3,1,1,3,3,2,3,3,3,3,3,3,3,3,1,1,1,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),2004-12-31,Intra,Cea,SSD,1,0,0,2,1,0,0,3,3,0,1,0,1,3,1,1,1,0,0,3,0,1,2,1,0,3,0,0,1,1,0,1,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),2004-12-31,Intra,Imp,SSD,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),2004-12-31,Intra,Imp,SSD,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,3,1,0,1,1,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),2004-12-31,Intra,Imp,SSD,1,1,0,1,1,0,1,1,0,2,0,0,0,0,1,3,1,0,3,3,0,0,3,3,2,2,3,3,1,1,1,1,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),2004-12-31,Intra,Imp,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),2004-11-19,Intra,Ren,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),2004-06-05,Intra,Imp,SSD,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),2004-05-26,Intra,SubPar,SSD,1,1,1,3,1,2,1,2,3,2,1,1,1,3,1,3,1,1,3,3,0,3,3,3,3,3,3,3,3,1,1,1,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),2004-01-07,Intra,SubPar,SSD,1,0,1,3,1,2,1,0,0,2,1,0,1,3,0,0,1,1,0,0,0,1,2,0,0,1,2,0,3,0,1,0,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),2003-09-25,Intra,SubPar,SSD,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),2003-05-10,Intra,Imp,SSD,1,1,0,3,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),2003-02-04,Intra,Cea,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),2002-11-18,Intra,SubPar,SSD,1,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,2,1,1,3,0,1,0,1,0,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),2002-10-15,Intra,Cea,SSD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),2002-07-20,Intra,SubPar,SSD,1,1,1,1,0,0,0,0,0,1,1,0,1,3,1,3,1,0,0,1,2,0,2,3,0,1,2,3,1,0,0,0,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),2002-03-31,Intra,SubPar,SSD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),2002-01-19,IntraLocal,Cea,SSD,0,0,0,2,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),1997-09-20,Intra,SubPar,SSD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
South Sudan/Sudan,Government/territory,Africa (excl MENA),1997-04-21,Intra,SubPar,SSD,1,0,1,3,1,2,1,2,1,2,1,0,1,3,2,3,1,1,0,2,2,1,3,3,0,1,3,3,3,1,1,1,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),1996-05-01,Intra,Pre,SSD,0,0,0,3,0,0,0,0,2,2,1,0,1,0,0,3,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),1996-04-10,Intra,Pre,SSD,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),1995-04-26,Intra,Pre,SSD,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),1994-05-20,Intra,SubPar,SSD,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,2,1,0,1,0,1
South Sudan/Sudan,Government/territory,Africa (excl MENA),1992-06-04,Intra,Pre,SSD,1,1,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
South Sudan/Sudan/Darfur,Government/territory,Africa (excl MENA),2009-09-30,Intra,Imp,SDN,1,0,1,3,1,1,1,0,0,0,1,0,1,0,3,1,0,0,0,1,0,0,1,2,1,1,1,0,1,1,1,2,1
South Sudan/Sudan/Darfur,Government/territory,Africa (excl MENA),2003-09-03,Intra,Cea,SDN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,Inter-group,Africa (excl MENA),2012-08-10,IntraLocal,Pre,SDN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
South Sudan/Sudan/(Southern Kordofan - Blue Nile - Abyei),Government/territory,Africa (excl MENA),2011-09-08,InterIntra,Imp,SSD,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,1,0
South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,Government/territory,Africa (excl MENA),2011-06-28,Intra,SubPar,SDN,1,1,0,2,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,2,0,1,0,3,0,0,0,0,0
South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,Government/territory,Africa (excl MENA),2011-06-20,Intra,SubPar,SDN,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,3,3,3,0,0,0,0
South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,Government/territory,Africa (excl MENA),2011-01-17,Intra,Imp,SDN,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,Inter-group,Africa (excl MENA),2011-01-13,IntraLocal,SubPar,SDN,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,Inter-group,Africa (excl MENA),2010-11-02,IntraLocal,SubPar,SDN,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,Inter-group,Africa (excl MENA),2010-01-25,IntraLocal,SubComp,SDN,0,0,0,1,1,1,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,Inter-group,Africa (excl MENA),2009-12-22,IntraLocal,SubPar,SDN,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,Inter-group,Africa (excl MENA),2008-11-14,IntraLocal,SubPar,SDN,0,0,0,2,1,2,1,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,Government/territory,Africa (excl MENA),2008-06-08,Intra,Imp,SDN,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,0,0,1,0
South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,Government/territory,Africa (excl MENA),2004-12-31,Intra,Imp,SDN,1,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,3,3,0,1,0,1
South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,Government/territory,Africa (excl MENA),2004-05-26,Intra,SubPar,SDN,1,0,1,3,1,2,1,2,3,2,1,0,1,2,1,2,0,0,0,2,0,1,2,0,1,1,3,3,3,1,1,0,1
South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,Government/territory,Africa (excl MENA),2004-05-26,Intra,SubPar,SDN,1,1,1,1,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,1,0,3,3,3,0,1,1,1
